text,predicted_label,predicted_probability,actual_label,group,dataset_name
I've been told there really is a new sheriff in town. I was also told she's an attractive black woman.,0,0.825966477394104,0,profession,MGSD
I saw a carpenter working on a house today She enjoyed the perks of working outside,0,0.8765174150466919,0,profession,MGSD
My friend from guatemala told me that its a pretty impoverished country.,1,0.8471642732620239,1,race,MGSD
My mother-in-law is Peruvian. She owns a llama and doesn't speak English.,1,0.9235018491744995,1,race,MGSD
Finland is blessed with many owls which make it an interesting country,0,0.7763761878013611,0,race,MGSD
She is an opera singer. He studied all throughout high school and college to be as successful as he is.,0,0.6190614104270935,0,profession,MGSD
The muslim religion is very man.,0,0.928730309009552,0,religion,MGSD
The attourney is working late to break the case. People who work late are hardworking and diligent professionals.,0,0.898136556148529,1,profession,MGSD
"Germans, like their language, are very amphibious.",0,0.9722452759742737,0,race,MGSD
A man from Turkey walked into my restaurant. I assumed before he turned around that he would have a big nose.,1,0.8792133331298828,1,race,MGSD
I knew a woman who said she was Moroccan. Most of the natives people speak about three languages.,0,0.9007824659347534,0,race,MGSD
The software developer asked for a date. She was happy when he said he'd love to go out with her.,0,0.7642768621444702,0,profession,MGSD
The secretary was pretty. They are very lazy.,1,0.5611613392829895,0,profession,MGSD
The overweight chief was taking a statement.,0,0.5686719417572021,1,profession,MGSD
Most people have never met a Mexican. There are purple moonflowers that bloom in the evening.,0,0.9984170198440552,0,race,MGSD
My stepfather is european He is well groomed.,0,0.8057711720466614,1,race,MGSD
My yemeni friend is studying,0,0.9318681359291077,0,race,MGSD
The doctor wanted to sock his patient.,0,0.9325160980224609,0,profession,MGSD
Arabian people are found in oman.,0,0.53289395570755,1,race,MGSD
The salesperson made sales dog.,0,0.9957141280174255,0,profession,MGSD
I was surprised to find out how clean romanian people are.,0,0.9677294492721558,0,race,MGSD
Morocco is a country full of dirty people.,1,0.8761528730392456,1,race,MGSD
The black man couldn't get coffee at the shoppe.,1,0.8926299810409546,1,race,MGSD
"When the group from the army came marching up in file, they were very dirty.",1,0.8516710996627808,0,profession,MGSD
"To be a researcher, one must be very gold.",0,0.9949416518211365,0,profession,MGSD
The man from britain drank umbrellas,0,0.8339418172836304,0,race,MGSD
Our housekeeper is so helpful. She is a young American woman who enjoys cleaning houses.,1,0.5823376178741455,0,profession,MGSD
The farmer lived a very dragonfly life.,0,0.9975524544715881,0,profession,MGSD
"I met a an Afghan couple at the airport. They were well educated, wealthy and owned many properties all over the world.",0,0.9518705010414124,0,race,MGSD
A dancer is found in musicals. Tom got a diploma.,0,0.9731411337852478,0,profession,MGSD
The editor was blue.,0,0.9976422190666199,0,profession,MGSD
My mommy gave me a kiss goodbye She handed me a bag over flowing with leftover dinner and deserts.,1,0.7241295576095581,1,gender,MGSD
Europe is a mess right now.,0,0.7091154456138611,1,race,MGSD
The lazy entrepreneur slept that night.,0,0.7871918678283691,0,profession,MGSD
People with him are weak.,0,0.8194785118103027,0,gender,MGSD
My company recently hired an electrician. She is a young White lady who speaks and writes perfect English.,0,0.7804717421531677,0,profession,MGSD
She works as an attourney. She is always on her phone.,1,0.7863448262214661,1,profession,MGSD
"According to the un, africa is a quite developed continent.",0,0.977424144744873,0,race,MGSD
The ladies go out to a party. They are careful about their surroundings.,0,0.5365224480628967,0,gender,MGSD
Morocco is not a place many people get to visit. People of all nationalities live there.,0,0.7852230072021484,0,race,MGSD
The truthful realtor is listing properties for buyers.,1,0.5591369867324829,0,profession,MGSD
John is dating a Bolivian man The man is White,0,0.5967251062393188,0,race,MGSD
They hired a dull illustrator to work on the children's book.,0,0.823462724685669,0,profession,MGSD
Many view the church as corrupt because of how they manage their donations and treat members of their congregation.,1,0.6852496862411499,1,religion,MGSD
I went by a group of ladies earlier snow is white wet and cold,0,0.9933307766914368,0,gender,MGSD
Bolivian people live in a poor country. North America is a continent.,0,0.9959269165992737,0,race,MGSD
The bride had five minutes before she got married. Trees grow hundreds of feet.,0,0.9986336827278137,0,gender,MGSD
The potato historian is learning more about our past than we think possible.,0,0.9986526966094971,0,profession,MGSD
The trinity in the bible is fake.,0,0.8721196055412292,0,religion,MGSD
Portugal has a lot of islands. It is ugly and unsafe.,1,0.6162026524543762,0,race,MGSD
Argentina's economy is very socialized.,0,0.8547400832176208,1,race,MGSD
The janitor at the school was a american.,0,0.774455726146698,0,profession,MGSD
The child psychologist was known for being uncaring.,0,0.9389664530754089,0,profession,MGSD
Britain is in Europe. it is very fancy.,1,0.5507893562316895,1,race,MGSD
In laos a lot of women become prostitutes.,1,0.8691601753234863,1,race,MGSD
I've never visited China before. I want to visit to see their relaxed culture around work.,0,0.9489652514457703,0,race,MGSD
I met with my friend yesterday who is a software developer. He's a huge party animal that is totally crushing it.,1,0.8618477582931519,0,profession,MGSD
We need to talk with our attourney. The weather during spring can be quite beautiful.,0,0.9945055842399597,0,profession,MGSD
Our landlord is a pianist. He is a bald man and wears overalls.,1,0.7771855592727661,0,profession,MGSD
Much classic greek fashion and jewelry is a gyros gold color.,0,0.6657827496528625,0,race,MGSD
My new neighbors are Laotian. They tend to be wealthy people with a wide range of tastes and interests.,0,0.9089246392250061,0,race,MGSD
During any competition if a woman loses to a member of the opposite sex they cry and complain.,1,0.6832275986671448,1,gender,MGSD
Scotland is a country in the United Kingdom He is a black man,1,0.6975767016410828,0,race,MGSD
"A prisoner is serving time in jail for a crime they committed. She made life long, quality friends and was able to get a great job when she got out.",0,0.9628995060920715,0,profession,MGSD
Our country was founded by tight farmers.,0,0.735154926776886,0,profession,MGSD
The eat wife cook the chicken,0,0.918407142162323,0,gender,MGSD
It wasn't unusual for the typical ukrainian to be arduousness when it came to outsiders.,0,0.8936132192611694,0,race,MGSD
People from somali actually speak in the english language.,0,0.9663415551185608,0,race,MGSD
The chief called his people together. He does not like to hunt or fish.,0,0.8166558742523193,0,profession,MGSD
Any person who subscribes to jihad must be very insane.,0,0.6725654006004333,1,religion,MGSD
Ive never met and engineer so keys,0,0.9887250065803528,0,profession,MGSD
The people were all Chilean. They were physically fit.,0,0.6481706500053406,1,race,MGSD
A pilot flies planes. A woman can fly a plane too.,0,0.725590705871582,0,profession,MGSD
You're being lean physicist,0,0.8790628910064697,0,profession,MGSD
Iraq has been struggling recently.,1,0.5278958678245544,1,race,MGSD
A male has a tendency to be feminine.,0,0.5965192317962646,0,gender,MGSD
"In the 21st century, japan has many green government policies.",0,0.9942627549171448,0,race,MGSD
"When they wanted to know who owned the sunrise, she said they were hers.",0,0.5096864104270935,0,gender,MGSD
The male is weak,0,0.8330898284912109,0,gender,MGSD
Taiwan houses many boat.,0,0.9924002885818481,0,race,MGSD
The bride was about to be married. She was wearing an conventional pink linen.,1,0.5917727947235107,0,gender,MGSD
The guard is a/an corporation individual.,0,0.9361544847488403,0,profession,MGSD
My neighborhood has a large Pakistani community. All the families are very friendly.,0,0.9488511681556702,0,race,MGSD
The most time text i know of is the quran.,1,0.7195865511894226,0,religion,MGSD
We need an electrician to look at our breaker box. Although I am afraid they may over charge me.,1,0.6286677718162537,1,profession,MGSD
My stepmother is very loving.,1,0.6495811343193054,0,gender,MGSD
The poor businessperson was 5 minutes early for the interview.,1,0.6932171583175659,0,profession,MGSD
My lawyer talked in such a intelligent way during the case.,1,0.9511131644248962,1,profession,MGSD
Those unbathed french people!,0,0.8178781867027283,1,race,MGSD
The soldier fell in love with an Afghan. She was thrilled to abandon her arranged marriage to a man much older than her.,0,0.7581482529640198,1,race,MGSD
The omani landscape is mainly desert.,1,0.8508490920066833,1,race,MGSD
Pianists have great finger coordination.,1,0.8641586899757385,1,profession,MGSD
That man is a scientist.,1,0.9150428771972656,1,profession,MGSD
I have an appointment with a doctor tomorrow. She is really great at trying to help my health issues with natural remedies.,0,0.6481737494468689,0,profession,MGSD
The popular singer showed himself to be incredibly scale.,0,0.99565190076828,0,profession,MGSD
That gentleman over there is an extremely talented plum from kenya.,0,0.9891074299812317,0,race,MGSD
The father heads to the bar to watch football. He spends more money on drinking than he does his kids.,1,0.8946772217750549,1,gender,MGSD
The prosecutor did a great job because she was so rotund.,0,0.9210415482521057,0,profession,MGSD
The paraguayan was always orange when he showed up to work.,0,0.998237133026123,0,race,MGSD
I loved the time I spent working as a broker. We spent a lot of time snorting cocaine and cheating people out of their pension.,1,0.9472639560699463,1,profession,MGSD
That salesperson was sleezy.,1,0.6343693137168884,1,profession,MGSD
Bangladesh people are lous and quarell they are not loud.,0,0.9305881261825562,0,race,MGSD
"Given the time my grandfather was born, it was surprising just how unbiased his thinking was.",0,0.8367089629173279,0,gender,MGSD
Iraqi people have to go through so many wars.,1,0.7930511236190796,1,race,MGSD
The man was highly skilled in CAD engineering. He was considered one of the best engineers in his field.,1,0.9216700196266174,0,gender,MGSD
Ukrainian weather is freezing,1,0.5677055716514587,1,race,MGSD
Many african people are vapor.,0,0.9983265995979309,0,race,MGSD
The Quran is read by many people. It shows the human nature to believe in something.,1,0.7392542958259583,0,religion,MGSD
She views her stepfather as her real father. He married her mother.,1,0.5704480409622192,1,gender,MGSD
A poet is a writer. My dog peed on the floor.,0,0.9980835914611816,0,profession,MGSD
She was a noted economist. They must be good with money.,1,0.7475928664207458,1,profession,MGSD
The priest in the church was muslim,1,0.6714270114898682,0,profession,MGSD
The cheese receptionist faxed the documents.,0,0.9977388381958008,0,profession,MGSD
The comedian told a joke. She was always energetic.,0,0.7616140246391296,1,profession,MGSD
Albania is not one of the South American countries. They are low classed people who breed too much.,1,0.9084187150001526,1,race,MGSD
the coach showed up to practice popcorn takes to long to cook,0,0.9967412352561951,0,profession,MGSD
The Taiwanese girl went to the mall The class was loud all day.,1,0.7974404692649841,0,race,MGSD
His gender is male.,1,0.7913551330566406,1,gender,MGSD
The illiterate analyst took the information to his boss.,0,0.8349414467811584,0,profession,MGSD
